Unnamed: 0,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Fulfillment Days
3771,2021-10-31,2022-04-27,Standard Class,106439,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,178
3772,2021-10-31,2022-04-27,Standard Class,106439,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,32.881893,-111.768036,178
3773,2022-04-05,2022-10-01,Standard Class,136476,United States,Bristol,Tennessee,37620,Chocolate,Gulf,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,179
3774,2023-08-18,2024-02-13,Standard Class,153353,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,179
3775,2023-11-27,2024-05-21,Second Class,129686,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,176
3776,2023-11-27,2024-05-21,Second Class,129686,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,176
3777,2023-12-06,2024-05-29,First Class,114776,United States,Antioch,California,94509,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,175
3778,2024-04-23,2024-10-17,First Class,157112,United States,Columbus,Ohio,43229,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,177
3779,2024-04-23,2024-10-17,First Class,157112,United States,Columbus,Ohio,43229,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,177
3780,2024-10-05,2025-04-02,Standard Class,131807,United States,Chico,California,95928,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,179
3781,2024-10-05,2025-04-02,Standard Class,131807,United States,Chico,California,95928,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,179
3782,2024-10-05,2025-04-02,Standard Class,131807,United States,Chico,California,95928,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,179
3783,2024-10-05,2025-04-02,Standard Class,131807,United States,Chico,California,95928,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,179
3784,2024-10-05,2025-04-02,Standard Class,131807,United States,Chico,California,95928,Other,Pacific,Lickable Wallpaper,100.0,5,50.0,50.0,Secret Factory,41.446333,-90.565487,179
3785,2024-10-05,2025-04-02,Standard Class,131807,United States,Chico,California,95928,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,179
3786,2024-10-05,2025-04-02,Standard Class,131807,Canada,Calgary,Alberta,T1Y,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,179
3787,2024-10-05,2025-04-02,Standard Class,131807,Canada,Edmonton,Alberta,T5A,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,179
3788,2024-10-05,2025-04-02,Standard Class,131807,Canada,Edmonton,Alberta,T5A,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,179
3789,2024-10-05,2025-04-02,Standard Class,131807,Canada,Edmonton,Alberta,T5A,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,179
3790,2024-10-05,2025-04-02,Standard Class,131807,Canada,Calgary,Alberta,T1Y,Other,Pacific,Lickable Wallpaper,80.0,4,40.0,40.0,Secret Factory,41.446333,-90.565487,179
3791,2024-10-05,2025-04-02,Standard Class,131807,Canada,Edmonton,Alberta,T5A,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,179
3792,2024-11-02,2025-04-28,First Class,145597,United States,Bloomington,Illinois,61701,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,177
3793,2024-11-17,2025-05-17,Standard Class,118122,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,181
3794,2021-07-09,2022-01-03,Standard Class,114125,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,178
3795,2021-07-09,2022-01-03,Standard Class,114125,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,178
3796,2021-07-09,2022-01-03,Standard Class,114125,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,178
3797,2021-08-03,2022-01-26,Second Class,128986,United States,Glendale,Arizona,85301,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,176
3798,2022-07-30,2023-01-22,First Class,164966,United States,Lakeville,Minnesota,55044,Chocolate,Interior,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,176
3799,2023-08-09,2024-02-03,Standard Class,118934,United States,Hendersonville,Tennessee,37075,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,178
3800,2023-08-09,2024-02-03,Standard Class,118934,United States,Hendersonville,Tennessee,37075,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,178
3801,2023-09-05,2024-03-02,Standard Class,144540,United States,Houston,Texas,77070,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,179
3802,2023-09-05,2024-03-02,Standard Class,144540,United States,Houston,Texas,77070,Chocolate,Interior,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,32.076176,-81.088371,179
3803,2024-02-17,2024-08-15,Standard Class,132647,United States,Perth Amboy,New Jersey,08861,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,180
3804,2024-02-17,2024-08-15,Standard Class,132647,United States,Perth Amboy,New Jersey,08861,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,180
3805,2024-06-06,2024-12-01,Standard Class,131849,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,32.881893,-111.768036,178
3806,2024-06-06,2024-12-01,Standard Class,131849,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,178
3807,2024-06-30,2024-12-25,Second Class,163006,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,178
3808,2024-06-30,2024-12-25,Second Class,163006,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,178
3809,2024-06-30,2024-12-25,Second Class,163006,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,178
3810,2024-10-16,2025-04-13,Standard Class,159282,United States,Yuma,Arizona,85364,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,179
3811,2021-06-17,2021-12-12,Standard Class,144414,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,178
3812,2021-06-17,2021-12-12,Standard Class,144414,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,178
3813,2021-06-17,2021-12-12,Standard Class,144414,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,178
3814,2022-12-06,2023-06-02,Standard Class,144806,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,178
3815,2022-12-06,2023-06-02,Standard Class,144806,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036,178
3816,2022-12-06,2023-06-02,Standard Class,144806,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,178
3817,2022-12-06,2023-06-02,Standard Class,144806,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,32.881893,-111.768036,178
3818,2022-12-06,2023-06-02,Standard Class,144806,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036,178
3819,2022-12-11,2023-06-06,Standard Class,120572,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,177
3820,2024-11-10,2025-05-09,Standard Class,141138,United States,Modesto,California,95351,Chocolate,Pacific,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,180
3821,2022-10-08,2023-04-04,Standard Class,131352,United States,Dallas,Texas,75081,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,178
3822,2023-12-08,2024-06-01,First Class,117590,United States,Richardson,Texas,75080,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,176
3823,2023-12-08,2024-06-01,First Class,117590,United States,Richardson,Texas,75080,Chocolate,Interior,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,176
3824,2022-11-17,2023-05-13,Second Class,163090,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,177
3825,2024-12-28,2025-06-24,Standard Class,136539,United States,Round Rock,Texas,78664,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,178
3826,2024-12-28,2025-06-24,Standard Class,136539,United States,Round Rock,Texas,78664,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,178
3827,2021-06-25,2021-12-18,Second Class,164469,United States,Salem,Oregon,97301,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,176
3828,2021-06-25,2021-12-18,Second Class,164469,United States,Salem,Oregon,97301,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,41.25,11,26.95,14.3,Wicked Choccy's,32.076176,-81.088371,176
3829,2021-06-25,2021-12-18,Second Class,164469,United States,Salem,Oregon,97301,Other,Pacific,Kazookles,16.25,5,1.25,15.0,The Other Factory,35.1175,-89.971107,176
3830,2021-07-13,2022-01-07,Standard Class,165862,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,178
3831,2022-06-15,2022-12-10,Standard Class,164567,United States,Los Angeles,California,90004,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,178
3832,2022-08-13,2023-02-05,First Class,133396,United States,Greensboro,North Carolina,27405,Chocolate,Gulf,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,176
3833,2022-11-20,2023-05-16,Standard Class,161767,United States,Dallas,Texas,75217,Other,Interior,Kazookles,6.5,2,0.5,6.0,The Other Factory,35.1175,-89.971107,177
3834,2023-04-23,2023-10-17,Standard Class,162138,United States,Hesperia,California,92345,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036,177
3835,2023-04-23,2023-10-17,Standard Class,162138,United States,Hesperia,California,92345,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,177
3836,2023-12-18,2024-06-15,Standard Class,101546,United States,Morristown,New Jersey,07960,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,180
3837,2023-12-25,2024-06-19,First Class,116729,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,177
3838,2023-12-25,2024-06-19,First Class,116729,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,177
3839,2023-12-25,2024-06-19,First Class,116729,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,177
3840,2024-09-09,2025-03-08,Standard Class,139444,United States,Plano,Texas,75023,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,180
3841,2021-03-21,2021-09-15,Standard Class,155544,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,178
3842,2021-03-21,2021-09-15,Standard Class,155544,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,178
3843,2021-03-21,2021-09-15,Standard Class,155544,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,178
3844,2021-12-21,2022-06-19,Standard Class,154893,United States,San Diego,California,92024,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,180
3845,2021-12-21,2022-06-19,Standard Class,154893,United States,San Diego,California,92024,Chocolate,Pacific,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,180
3846,2023-12-03,2024-05-31,Standard Class,161025,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,180
3847,2024-03-26,2024-09-17,First Class,121251,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,175
3848,2024-03-26,2024-09-17,First Class,121251,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,175
3849,2024-04-22,2024-10-15,First Class,135783,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,176
3850,2024-07-29,2025-01-22,Second Class,146031,United States,Troy,New York,12180,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,32.881893,-111.768036,177
3851,2024-10-08,2025-04-06,Standard Class,168613,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,180
3852,2021-04-11,2021-10-07,Second Class,138940,United States,Austin,Texas,78745,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036,179
3853,2021-12-31,2022-06-26,First Class,143231,United States,Franklin,Massachusetts,02038,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,177
3854,2021-12-31,2022-06-26,First Class,143231,United States,Franklin,Massachusetts,02038,Other,Atlantic,Kazookles,9.75,3,0.75,9.0,The Other Factory,35.1175,-89.971107,177
3855,2023-04-05,2023-09-30,Second Class,159695,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,178
3856,2023-04-19,2023-10-15,Standard Class,161396,United States,Columbus,Ohio,43229,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,179
3857,2023-04-19,2023-10-15,Standard Class,161396,United States,Columbus,Ohio,43229,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,179
3858,2024-08-06,2025-02-02,Standard Class,151981,United States,Concord,New Hampshire,03301,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,180
3859,2024-08-06,2025-02-02,Standard Class,151981,United States,Concord,New Hampshire,03301,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,32.076176,-81.088371,180
3860,2024-08-06,2025-02-02,Standard Class,151981,United States,Concord,New Hampshire,03301,Other,Atlantic,Wonka Gum,6.25,5,3.25,3.0,Secret Factory,41.446333,-90.565487,180
3861,2024-12-14,2025-06-12,Standard Class,122595,United States,Chicago,Illinois,60653,Other,Interior,Lickable Wallpaper,20.0,1,10.0,10.0,Secret Factory,41.446333,-90.565487,180
3862,2024-12-14,2025-06-12,Standard Class,122595,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,180
3863,2024-12-14,2025-06-12,Standard Class,122595,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,180
3864,2021-08-09,2022-02-04,Standard Class,141901,United States,Fresno,California,93727,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,179
3865,2022-03-26,2022-09-20,Second Class,167374,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,178
3866,2022-03-26,2022-09-20,Second Class,167374,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,178
3867,2022-09-26,2023-03-25,Standard Class,127173,United States,Oceanside,New York,11572,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,32.076176,-81.088371,180
3868,2022-09-26,2023-03-25,Standard Class,127173,United States,Oceanside,New York,11572,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,180
3869,2022-09-26,2023-03-25,Standard Class,127173,United States,Oceanside,New York,11572,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,180
3870,2022-10-22,2023-04-17,Second Class,169733,United States,Hollywood,Florida,33021,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,177
3871,2023-05-06,2023-10-30,Standard Class,137393,United States,Bakersfield,California,93309,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,177
3872,2023-05-10,2023-11-04,Standard Class,117625,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,178
3873,2023-06-26,2023-12-23,Standard Class,119445,United States,Providence,Rhode Island,02908,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,180
3874,2024-07-21,2025-01-15,Standard Class,123834,United States,Pharr,Texas,78577,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,178
3875,2024-08-20,2025-02-12,Second Class,111241,United States,Fresno,California,93727,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,176
3876,2024-09-15,2025-03-13,Standard Class,134418,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,179
3877,2021-05-10,2021-11-05,Standard Class,103310,United States,San Jose,California,95123,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,179
3878,2021-05-10,2021-11-05,Standard Class,103310,United States,San Jose,California,95123,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,179
3879,2021-05-10,2021-11-05,Standard Class,103310,United States,San Jose,California,95123,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036,179
